binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,min max scaling,random label num 3,target,random label num 12,semi_constant_2,uniform corr 2,corr_feature_class,constant_1,semi_constant_1,pd qcut2,correlated w target 2,informative_2,outliers 1,duplicate_2,random choice 7,random choice 2,duplicate_1,pd qcut1,standard scaling,outliers 2,pd qcut3,constant_2,correlated w target 1,informative_1,uniform corr 1,multicollinearity 4,multicollinearity 2,multicollinearity 3,multicollinearity 1,random choice 4,class
,Wendy,,1991-04-11,220-436-6328x385,,16786 Richard Tunnel Suite 202,Veronicamouth,WY,91149,,,2.5285032853970764,label num hi 12,q_const_0,0.43895903605832426,,constant_value,q_const_0,Q4,,1.2509319820577565,,1.2509319820577565,Tuesday,Rand Choice 1,1.2612860087340736,High,,,G5,constant_value,-0.5949064664513526,1.2612860087340736,,1.238398626341914,,,0.18858169184595974,,1
,Sarah,Lee,2020-06-20,(498)867-2566x015,,763 Jones Ford Apt. 943,Lynnview,,95804,,label num lo 3,-4.082948755222987,label num hi 5,q_const_0,0.02531011418960348,,constant_value,q_const_0,Q1,,-2.195401948423043,-0.3435050553289275,-2.195401948423043,Sunday,Rand Choice 2,-1.3413931363903182,,53046.158472156356,,G1,constant_value,-3.760066420721023,-1.3413931363903182,0.19395065326156585,-0.0610426206209043,,,1.3451631597786218,,0
,Dale,Watkins,1991-02-14,205-830-2143,,794 Larson Island,Port Matthew,,,,label num lo 2,2.3173013624301833,label num hi 3,q_const_0,,2.1131584822945237,constant_value,q_const_0,Q3,2.4964376507728674,0.9369933763046112,-0.7785026711160806,0.9369933763046112,Tuesday,Rand Choice 2,-0.29930346659590457,High,45225.03340869215,,G5,constant_value,1.394926649935906,-0.29930346659590457,0.8847208375500885,-0.7443568247276765,1.0970106051418977,,0.4476359556041064,,1
binary_1,Nancy,Hernandez,1997-04-29,001-690-813-9270,,832 Mason Shore,East Heidiburgh,WV,55573,187.48181841086833,label num lo 2,-0.49153969407966097,label num hi 6,q_const_0,0.281453259258514,,constant_value,q_const_0,Q2,-2.603432778790171,-0.45809473352659036,-0.8683641736091856,-0.45809473352659036,,Rand Choice 2,-0.9044359083653031,Low,55907.03838720423,,G4,constant_value,-5.504032562834328,-0.9044359083653031,,-1.0136279210880337,,-0.7177827696433708,,,0
,Jason,Rodriguez,2004-04-20,881-584-1584x7368,,535 Oneill Trafficway Apt. 992,Kellymouth,,,351.60632996626583,label num lo 3,2.3321958581807514,,q_const_0,0.6064489235222256,,constant_value,q_const_0,Q3,4.961023580971566,0.9250738868930759,0.9066671702500299,0.9250738868930759,Friday,Rand Choice 2,-0.4361033798974392,,51592.507414558284,,G5,constant_value,2.37065981792163,-0.4361033798974392,0.7344775074761558,-0.33056138151511777,,,,,1
binary_2,Ryan,,2018-12-02,001-286-702-9663x79524,george91@example.org,6231 Dorsey Burgs,Myersberg,,,167.15687177833212,,1.9427378879416883,label num hi 6,q_const_0,,,constant_value,q_const_0,Q3,,0.46168007008737366,-3.445366458373415,0.46168007008737366,Tuesday,Rand Choice 1,-2.47663179733426,High,54246.363807199254,,G5,constant_value,-0.716226903872887,-2.47663179733426,0.8864424326939468,-2.4026298954180585,,,0.9883123104639974,,1
,,,2006-05-01,001-828-916-7531x78018,,113 Erin Station Suite 847,Lake Kevinstad,LA,,92.8365764587596,label num lo 1,-1.363312877647313,,q_const_0,0.13725218820921042,1.532106813336716,constant_value,q_const_0,Q2,,-0.5734104141533061,-0.2981083212522845,-0.5734104141533061,Monday,Rand Choice 2,1.2102110071114698,Low,41873.661522887276,1.2725462167413377,G3,constant_value,-5.701471930564225,1.2102110071114698,0.13062618434765705,-0.8024239819017306,0.36414147589006046,,0.5150964961300821,,0
binary_2,William,Brown,,,natashapowers@example.org,79027 Reese Avenue,Karenfurt,,99216,275.6463716634646,,4.304343391459029,label num hi 7,q_const_0,0.5594560876799093,2.180743433539734,constant_value,q_const_0,,3.907180417181525,2.2144115153153194,1.027371342827424,2.2144115153153194,,Rand Choice 1,2.234279220234308,High,39446.710951180976,,G6,constant_value,1.5145761499233443,2.234279220234308,0.9131902728206702,2.369197178097449,,,,,1
binary_2,Tyler,,,,,,Kimberlystad,,,463.05065366289097,label num lo 2,5.524346571761435,,q_const_0,,0.07856336657630814,constant_value,q_const_0,Q4,6.7262674219855025,2.1894231949987386,,2.1894231949987386,Tuesday,Rand Choice 2,-2.0758252645579036,High,43276.38900119087,,G6,constant_value,-0.6780523939888567,-2.0758252645579036,0.9853566317894119,,-0.15269717329358007,,,South,1
binary_2,Andrew,Carter,1948-11-04,001-969-458-4402x7245,,,South Heather,PR,,,label num lo 1,-2.1245566196722514,,q_const_0,0.05788177397460459,1.9097028804576974,constant_value,q_const_0,Q2,,-1.0793025221999302,0.5613904256847997,-1.0793025221999302,,Rand Choice 2,0.1199368237520968,Low,,,G3,constant_value,-2.889705395797537,0.1199368237520968,,-0.4047752411937512,,-0.08992172825672731,-0.47640512087093523,North,0
,Drew,,1952-09-12,+1-261-460-4315x1887,hjones@example.net,,,,,,label num lo 3,-2.168699165620155,label num hi 3,q_const_0,,,constant_value,q_const_0,,,-1.278715331086755,0.00033468620262625676,-1.278715331086755,,Rand Choice 2,-1.175983141759193,Low,51183.0717958329,1.655384990952255,G3,constant_value,-2.456357976011591,-1.175983141759193,,2.0026098720301477,-0.9786034513045793,2.161752545133152,-0.7137519329406645,,0
,Kimberly,,2019-02-10,001-333-683-3407x250,victor41@example.org,71581 White Pines Suite 171,North Kimberlymouth,OR,33242,305.440929646814,,3.151158643707608,label num hi 10,q_const_0,,,constant_value,q_const_0,Q4,3.0679742616136965,1.3703972428747702,-0.0015299048532872702,1.3703972428747702,Friday,Rand Choice 1,0.019831868543658926,High,57998.55132503927,3.6423092181592773,G6,constant_value,0.8654801215690462,0.019831868543658926,0.6205161549681995,0.07155918010792517,,0.5787320376215253,,,1
binary_1,,Gomez,,(252)214-3904,stanley79@example.org,4159 Meyer Trail Apt. 463,Robinsonhaven,,,261.36803211508334,label num lo 2,-4.444206792968126,label num hi 2,q_const_0,0.13891681842918624,3.9203028179669994,constant_value,q_const_0,Q1,,-2.3789961093841905,0.7108729235657644,-2.3789961093841905,Wednesday,Rand Choice 2,-1.449412461976522,,38972.810270063535,2.0345464691081534,G1,constant_value,0.3422908844948602,-1.449412461976522,0.14008866037387085,-0.057423185956490874,1.904597717289573,0.5059803117543616,,,0
binary_2,Justin,Williams,1948-06-09,717-265-2576x91594,kellytravis@example.org,,,,,,label num lo 2,-3.0522121614751896,,q_const_0,,,constant_value,q_const_0,Q1,,-1.6156788462543117,2.4819584657182956,-1.6156788462543117,Wednesday,Rand Choice 1,-0.6280767659331332,Low,47641.495692311866,,G2,constant_value,-2.3371870161307013,-0.6280767659331332,,1.3587693305868804,,,,North,0
binary_1,Cynthia,Bowen,1989-02-04,+1-569-752-7699x28007,,520 Nancy Groves Suite 899,Lake Nataliemouth,NV,,423.03901213221644,label num lo 2,-1.9193073608436877,,q_const_0,0.28713962612744226,2.0150289400544787,constant_value,q_const_0,Q2,-2.836449095449172,-1.056985377868481,0.6093702775530252,-1.056985377868481,Tuesday,Rand Choice 1,-0.41295951406582754,Low,54418.704437075976,4.4459027892351095,G3,constant_value,1.2839665040577102,-0.41295951406582754,0.49146828273492565,-1.7668509000685646,2.6220150999783054,-1.7896577710147141,,East,1
binary_1,Briana,,,,,,New Nicole,,03636,,label num lo 1,-1.6096606725350286,,q_const_0,,3.0938310603156918,constant_value,q_const_0,Q2,,-0.7585313086663614,2.397382454575727,-0.7585313086663614,Thursday,Rand Choice 1,0.7022225993423667,Low,36741.998210958416,,G3,constant_value,-3.6560484267214743,0.7022225993423667,,-0.8871297697623813,,-0.9497949260912973,,,0
,Angel,Martinez,1915-12-13,2894512012,,6636 Leon Fort,Brianbury,,60840,,,-2.7066677049914376,label num hi 10,q_const_0,0.2531685127724478,-3.306980965831026,constant_value,q_const_0,Q1,-6.139834984356325,-1.5397899149568985,0.15923233873161136,-1.5397899149568985,Wednesday,Rand Choice 1,-1.24750884748395,Low,49628.13379114088,,G2,constant_value,2.8032921092979404,-1.24750884748395,,,,-2.3252750262323163,,,0
,,Wright,1913-01-30,+1-613-744-7743x3257,,28685 Nolan Ridge Suite 672,Amytown,,23639,248.04377181809465,label num lo 1,-1.7073542408108167,label num hi 3,q_const_0,0.05434274837171393,,constant_value,q_const_0,Q2,-0.2280653029278833,-1.0411025087047472,-1.6487350176161006,-1.0411025087047472,Sunday,Rand Choice 2,-1.0151792135118871,Low,58704.204905673614,,,constant_value,-1.3239847791302888,-1.0151792135118871,,-0.6821361022503083,,-0.2560740661986144,-0.04738875288442024,West,0
,Edward,Ferguson,1933-01-12,,,580 Hill Parkway,Simsshire,,,386.8239213070148,label num lo 1,0.8203179284087655,,q_const_0,,,constant_value,q_const_0,Q3,0.23982502248894838,0.3505064567410672,-0.21684432230714984,0.3505064567410672,,Rand Choice 2,0.5163280390004952,High,43316.602458465146,,G4,constant_value,0.8726821174709775,0.5163280390004952,0.5642481709341547,-0.38162322582360503,,,,,1
binary_1,Tammy,Dickson,2013-07-18,207-293-1812,,5173 Curtis Prairie Apt. 365,East Tracy,,,,,2.857341240714227,,q_const_0,,2.072326398649462,constant_value,q_const_0,Q4,,1.4151259858671823,-0.644470145446713,1.4151259858671823,Monday,Rand Choice 2,1.338418569001626,High,45775.06999209998,-0.24222565975347177,G6,constant_value,-1.4049356593608047,1.338418569001626,,-0.6812560425234575,-1.7412877613801092,-1.0789076392801955,-0.5731512631406526,,1
binary_2,Jacob,,1990-10-07,5415602828,,174 Simmons Court Apt. 270,Port Jacqueline,,14452,,label num lo 3,-1.1142283802462274,label num hi 12,q_const_0,,1.1842886411985747,constant_value,q_const_0,Q2,,-0.6021145239090464,1.5597255562682601,-0.6021145239090464,Tuesday,Rand Choice 2,0.15916318788593964,Low,,3.8336951345494543,,constant_value,-3.979554716379202,0.15916318788593964,0.3689332596041668,0.3627707412734178,-1.1428098057069669,,-1.19067937173332,,0
binary_1,Stephanie,Ruiz,1931-01-02,,,682 James Keys Suite 041,Rileymouth,,,364.97164674417417,label num lo 3,3.2596248341943,,q_const_0,,,constant_value,q_const_0,Q4,,1.6063514204194438,0.49709196734508965,1.6063514204194438,Tuesday,Rand Choice 1,1.3629009558469327,High,52594.85092492477,,G6,constant_value,4.121749313400096,1.3629009558469327,,0.8888950007909654,,0.4624119668015114,1.768579662935016,West,1
binary_2,Mark,Valdez,1910-07-05,,,,West Jamestown,,41466,,label num lo 2,-2.247099813983678,label num hi 11,q_const_0,0.4281986874848502,2.7873019122253004,constant_value,q_const_0,,-1.7705584265717254,-1.0195357899482316,,-1.0195357899482316,Sunday,Rand Choice 2,0.967854420508534,Low,43679.874942235976,4.943571847407801,G3,constant_value,-1.5640160380096422,0.967854420508534,0.10488673763105788,-0.2260257033821447,-0.013481777852278543,-0.7237245845155431,0.6421650519330786,,0
binary_1,Vanessa,Johnson,1957-02-14,+1-897-342-3041x3402,,95641 Amanda Course Apt. 852,Joshuachester,,,,,-2.3465357152905564,,q_const_0,0.16683881737431272,-2.719323971577846,constant_value,q_const_0,Q1,-1.268366215036689,-1.361533801266685,-1.977888171981583,-1.361533801266685,Wednesday,Rand Choice 2,-1.1743679415273718,Low,,6.019303668452649,G3,constant_value,-2.784924719520343,-1.1743679415273718,0.42177290893765834,,,0.6784580733859,,,0
,Mandy,Smith,,(414)493-1420,daniel99@example.org,38027 Martin Drive,Andersonbury,,,,label num lo 2,-5.682676627594083,label num hi 4,q_const_0,0.04255392256840815,3.442608133042572,constant_value,q_const_0,Q1,,-2.967792769263669,-1.3534070469083548,-2.967792769263669,Tuesday,Rand Choice 2,-1.525437990833796,Low,47759.76839441025,1.7782919704525697,,constant_value,-5.851928262842122,-1.525437990833796,,-1.3028112397259186,-2.4695455253404153,,-0.36615440121309817,,0
,Isabella,,,(332)935-5430x5959,,69974 Norris Shoals Suite 392,Staceytown,,21636,,label num lo 3,4.475624791336939,,q_const_0,,,constant_value,q_const_0,Q4,8.464638540957111,2.2975003083414633,0.4188891460835045,2.2975003083414633,,,2.256808605908069,High,41545.93433100496,2.0971477166973136,G6,constant_value,2.5590034392634333,2.256808605908069,,0.24537451684118344,-0.9279001223271515,,-0.0014333920570562572,North,1
,Patricia,Hanson,,,,1938 Sandoval Island Suite 649,Jayborough,,,286.8553643992465,label num lo 2,3.855605821576975,,q_const_0,,2.5390108881047944,constant_value,q_const_0,Q4,,1.6590481160212844,5.642734472859564,1.6590481160212844,Saturday,Rand Choice 2,-0.2722054804685804,High,,,G6,constant_value,2.3284225391085895,-0.2722054804685804,0.9073322090373931,-0.879755500973386,0.7098981955060929,-0.66898120970125,-0.16845768669701955,,1
binary_2,Benjamin,Colon,1944-02-15,001-246-642-7630x9343,,377 Maria Cove Apt. 299,East Mark,,,242.51790790638518,label num lo 1,3.0931452303992852,,q_const_0,0.7763784262527429,7.145129075024689,constant_value,q_const_0,Q4,,1.2133734875309548,0.7237341086494941,1.2133734875309548,,Rand Choice 2,-0.9219133704571894,High,55672.82610563136,-0.008284617382162685,G6,constant_value,6.332055576346856,-0.9219133704571894,,-1.0526532060147662,-0.08239790545497651,,1.1548385492646112,West,1
binary_1,,Simpson,2015-05-01,,,4700 Dawson Locks,North Sandra,,44658,,label num lo 2,-1.1399940535065392,label num hi 8,q_const_0,0.4419265617107464,4.130439255905586,constant_value,q_const_0,,,-0.7716837582725288,-0.002473696968520193,-0.7716837582725288,Wednesday,Rand Choice 1,-0.9826495673138833,Low,,,G3,constant_value,5.258145174665065,-0.9826495673138833,,,-0.7105391160391037,0.15589685827511982,,,0
,Michael,,,399.931.2668x36546,,855 Samantha Lakes,Thomasbury,,,,label num lo 2,6.8903493735981,label num hi 4,q_const_0,,2.3359814391365017,constant_value,q_const_0,Q4,,3.2048017441282326,,3.2048017441282326,Thursday,Rand Choice 1,0.6603828635905034,High,61969.79252945214,,G6,constant_value,4.346641782307561,0.6603828635905034,0.8157035194528492,-0.5388572107287632,0.9201220068084168,,0.15607390140534544,South,1
binary_2,Christopher,Flores,1930-06-11,235-827-4024x8465,,45050 Mark Gateway Suite 461,South Jennifer,,,,label num lo 1,-3.443706075018001,,q_const_0,,0.7079616623482148,constant_value,q_const_0,Q1,,-1.4455341032849864,-0.5540852216715895,-1.4455341032849864,,Rand Choice 2,1.9300852707145257,,45782.24864685533,,G1,constant_value,-4.073052095307851,1.9300852707145257,,0.42945527768752056,0.8602894689018427,1.0341058236747205,1.4684911936295246,,0
,Mark,,,673.276.3170,maryholmes@example.net,,,,,,,4.032514547969548,,q_const_0,,4.206112406244907,constant_value,q_const_0,Q4,,1.5972814392249184,-0.6339708638717619,1.5972814392249184,Sunday,Rand Choice 2,-1.3186137219992768,High,,,G6,constant_value,4.951552791890258,-1.3186137219992768,,-1.5562325607874203,-0.45014307755434363,-1.3359631927366715,0.09203107874253504,West,1
binary_1,Melissa,Abbott,,(225)571-7110x6000,,,East Janetmouth,,,,label num lo 1,-3.041497420660875,label num hi 4,q_const_0,,,constant_value,q_const_0,Q1,,-1.4347088052009522,2.3075135604052233,-1.4347088052009522,Wednesday,Rand Choice 1,0.6473060079608641,,63444.88521540348,,G2,constant_value,0.6329074391002696,0.6473060079608641,0.30883781764053725,-0.9547989834786432,,,0.77495845536113,,0
,John,,1969-09-02,,reillyalex@example.com,7757 Darrell Underpass,North Mistytown,MP,06903,293.75082882770016,label num lo 3,1.2637253335392251,,q_const_0,,4.38464712146582,constant_value,q_const_0,Q3,,0.4125102519043715,1.0712475077974335,0.4125102519043715,Sunday,Rand Choice 2,-0.5349500641235907,High,47686.50647465258,,G5,constant_value,1.6865732331746957,-0.5349500641235907,,-0.1377958766330804,,-0.1598628935658434,1.4028359783786535,,0
binary_2,Christopher,Boyd,2004-09-27,,knightkristina@example.net,980 Alvarado Villages,Dylanbury,,,,,3.1083145135689323,label num hi 6,q_const_0,,-0.6713314836130704,constant_value,q_const_0,Q4,0.017600225112539114,1.1686485415245338,1.6007013737789113,1.1686485415245338,Wednesday,Rand Choice 2,-1.2974126961171988,,52918.2395941883,,G6,constant_value,2.0557637395582007,-1.2974126961171988,0.9300653901207616,-0.017500254848521715,-1.269496203062526,,,West,1
binary_2,Travis,Thompson,1926-09-29,552-539-4601x0164,uwood@example.com,234 Griffin Plains Suite 061,South Mary,ND,,404.3370578051525,label num lo 3,4.298268964112055,label num hi 10,q_const_0,0.9166246761169043,1.1734449837537064,constant_value,q_const_0,Q4,0.8149975465438679,1.9611770946468798,-0.32932537144480667,1.9611770946468798,Wednesday,Rand Choice 2,0.4194294736911306,High,,,,constant_value,8.599591957571649,0.4194294736911306,,-0.24989125383586028,,-0.520361793271836,0.7886795584653065,North,1
binary_2,James,Wallace,1921-08-08,768.334.0620x73555,,36008 Davis Crescent,New Katelynchester,,66635,,label num lo 3,-5.447129437428371,,q_const_0,,,constant_value,q_const_0,Q1,,-2.847456832842845,0.8303518609087722,-2.847456832842845,Friday,Rand Choice 1,-1.4504483229659255,Low,65202.54569693672,4.153929759595814,G1,constant_value,-3.6303243402283387,-1.4504483229659255,,0.28034593295941673,,,-0.6158163016016704,,0
binary_1,Sarah,,1917-09-28,+1-517-854-6056,davidcobb@example.org,255 Diane Field Suite 718,Lake Christinaton,,72081,228.03983802854384,label num lo 3,2.3401446573604248,label num hi 9,q_const_0,0.9034640283459856,-1.493847408453782,constant_value,q_const_0,Q3,,0.9254213345020132,,0.9254213345020132,Friday,Rand Choice 2,-0.46048713364393645,,67081.02842510518,,G5,constant_value,-0.3998523182883962,-0.46048713364393645,0.5463406143949,-0.4798429844729022,,-1.2146351664308994,,,0
binary_2,,Diaz,1919-01-04,,,150 Jennifer Ports Suite 082,South Jamesburgh,,11256,,,0.884695235675192,,q_const_0,0.7208872545354041,2.485123014613778,constant_value,q_const_0,Q3,-0.36499542963704634,0.32870621986080795,0.36132274492859945,0.32870621986080795,,Rand Choice 2,0.14044364455231795,,40049.60452452899,,,constant_value,2.2595111747850947,0.14044364455231795,,0.26091606585219074,-1.0535176646531907,0.09570132800784213,,West,1
binary_2,,,2024-02-29,,,,West Rickeyton,,,264.45424963055393,,-2.8346838421462466,label num hi 7,q_const_0,,1.9006472337338811,constant_value,q_const_0,Q1,,-1.3580618573630545,,-1.3580618573630545,Tuesday,Rand Choice 1,0.5028902813014561,Low,47792.69024423414,,G2,constant_value,1.6832168825584437,0.5028902813014561,0.16737092021001881,0.8926705176140045,,-0.04562408305712099,1.824203805176073,,0
,Kimberly,Brown,2003-10-08,,,,New Jacquelineberg,,,378.411592094574,label num lo 2,3.518577709600781,label num hi 7,q_const_0,,4.20230491370676,constant_value,q_const_0,Q4,5.508767062095265,1.8392380079403248,-0.3615837235905345,1.8392380079403248,Thursday,Rand Choice 2,2.1744277323450603,High,53020.76900723136,2.5792489123673015,G6,constant_value,5.844543268317392,2.1744277323450603,0.8734744842375874,-0.8693137103163733,,-1.0468959934910766,,,1
binary_1,Amanda,Evans,,,,,,,,201.08421142713505,label num lo 1,3.2291091205276206,label num hi 10,q_const_0,,0.7898265823959241,constant_value,q_const_0,Q4,,1.6486536654045474,-0.5918863566586424,1.6486536654045474,,Rand Choice 2,1.772779512400588,High,,,G6,constant_value,-1.3106301624909038,1.772779512400588,,-0.8961918766772619,0.8280668092224563,,,,1
,Sandy,Jennings,,746-993-8771x1330,,435 Castro Mountain,Westtown,,,354.9304470459624,,-2.36478108302797,,q_const_0,0.2340099575553829,2.045843170884734,constant_value,q_const_0,Q1,,-1.35053303620924,,-1.35053303620924,Sunday,,-1.0328860863319582,,42339.54597612427,,G3,constant_value,1.123517597151487,-1.0328860863319582,,1.004614375970039,1.9354884590366668,0.7708152180683623,,West,0
